Date,Open,High,Low,Close,Adj Close,Volume
2019-11-14,79.519997,79.779999,78.830002,79.110001,76.101135,1948000
2019-11-15,79.070000,79.800003,79.019997,79.650002,76.620605,748300
2019-11-18,79.959999,80.599998,79.779999,80.050003,77.005386,865300
2019-11-19,79.500000,79.599998,79.120003,79.190002,77.035538,950100
2019-11-20,78.669998,78.980003,78.209999,78.430000,76.296219,702600
2019-11-21,78.830002,78.900002,78.300003,78.570000,76.432411,647200
2019-11-22,79.300003,79.419998,78.650002,79.080002,76.928543,947700
2019-11-25,78.879997,79.410004,78.879997,79.089996,76.938255,631700
2019-11-26,79.110001,79.279999,78.690002,79.050003,76.899353,1015300
2019-11-27,78.440002,78.959999,78.250000,78.580002,76.442139,1644800
2019-11-29,79.370003,79.480003,79.070000,79.349998,77.191193,590400
2019-12-02,79.430000,79.570000,78.769997,79.279999,77.123093,834100
2019-12-03,78.750000,79.040001,78.430000,78.919998,76.772888,886200
2019-12-04,79.400002,79.629997,79.110001,79.400002,77.239838,789400
2019-12-05,79.089996,79.220001,78.349998,78.629997,76.490776,544800
2019-12-06,78.940002,79.589996,78.730003,79.360001,77.200920,722200
2019-12-09,78.699997,79.129997,78.699997,78.900002,76.753433,587600
2019-12-10,77.760002,78.470001,77.610001,78.150002,76.023842,1135800
2019-12-11,78.089996,78.870003,78.059998,78.769997,76.626968,691600
2019-12-12,77.180000,78.230003,76.900002,77.769997,75.654167,1393700
2019-12-13,78.199997,78.449997,77.830002,77.910004,75.790375,942900
2019-12-16,79.550003,80.180000,79.309998,80.010002,77.833237,1362800
2019-12-17,79.550003,79.639999,79.220001,79.510002,77.346840,772600
2019-12-18,80.500000,80.519997,79.790001,80.480003,78.290451,1936800
2019-12-19,80.279999,80.540001,79.970001,80.510002,78.319633,934600
2019-12-20,81.209999,82.110001,81.180000,81.989998,79.759369,1257700
2019-12-23,82.430000,82.570000,81.839996,81.860001,79.632904,999300
2019-12-24,81.660004,82.110001,81.370003,81.610001,79.389702,350100
2019-12-26,81.550003,82.449997,81.550003,82.370003,80.129028,612900
2019-12-27,83.000000,83.349998,82.889999,83.120003,80.858627,794900
2019-12-30,82.639999,82.940002,82.279999,82.379997,80.138756,697100
2019-12-31,82.000000,82.199997,81.830002,82.040001,79.808006,804700
2020-01-02,82.760002,83.540001,82.709999,83.449997,81.179649,920500
2020-01-03,82.300003,83.180000,82.300003,82.750000,80.498695,794500
2020-01-06,83.160004,83.470001,82.930000,83.330002,81.062912,857400
2020-01-07,82.879997,82.889999,81.080002,81.610001,79.389702,1221800
2020-01-08,81.610001,82.500000,81.339996,81.980003,79.749641,997600
2020-01-09,82.150002,82.230003,80.949997,80.980003,78.776848,1202400
2020-01-10,81.370003,82.029999,81.290001,81.489998,79.272972,811700
2020-01-13,80.449997,81.279999,80.160004,81.279999,79.068672,958700
2020-01-14,80.000000,80.540001,79.900002,80.010002,77.833237,1094700
2020-01-15,80.250000,80.430000,79.860001,80.169998,77.988884,1301400
2020-01-16,79.540001,79.949997,79.540001,79.669998,77.502487,1228400
2020-01-17,80.089996,80.279999,79.709999,80.029999,77.852692,801600
2020-01-21,78.919998,79.190002,78.639999,78.809998,76.665878,1270100
2020-01-22,78.400002,78.430000,77.980003,78.110001,75.984932,1117600
2020-01-23,77.820000,78.290001,77.269997,78.260002,76.130844,1250300
2020-01-24,78.040001,78.470001,77.260002,77.739998,75.624992,1026300
2020-01-27,75.440002,75.910004,75.309998,75.580002,73.523758,1341000
2020-01-28,75.370003,76.550003,75.290001,76.260002,74.185265,1147500
2020-01-29,76.099998,76.440002,75.809998,75.970001,73.903152,811900
2020-01-30,75.500000,76.209999,75.330002,76.169998,74.097702,927000
2020-01-31,75.860001,75.959999,75.059998,75.300003,73.251381,1050800
2020-02-03,75.239998,75.879997,75.029999,75.089996,73.047081,912700
2020-02-04,76.110001,76.709999,75.970001,76.290001,74.214447,980100
2020-02-05,76.559998,76.980003,76.510002,76.669998,74.584099,833100
2020-02-06,76.790001,76.860001,76.470001,76.570000,74.486816,640800
2020-02-07,74.760002,75.080002,74.379997,74.800003,72.764984,1557000
2020-02-10,74.139999,74.680000,73.980003,74.589996,72.560684,929300
2020-02-11,74.000000,74.339996,73.919998,74.029999,72.015923,1414400
2020-02-12,74.199997,74.550003,73.879997,74.059998,72.045105,1341500
2020-02-13,73.129997,74.110001,72.900002,73.699997,71.694908,1370400
2020-02-14,73.820000,73.910004,73.209999,73.449997,71.451706,943100
2020-02-18,73.089996,73.699997,73.070000,73.500000,71.500343,1073400
2020-02-19,73.459999,73.730003,73.160004,73.599998,71.597626,877400
2020-02-20,73.529999,73.779999,72.709999,73.260002,71.266876,1008100
2020-02-21,71.900002,72.120003,71.430000,71.599998,69.652039,1933000
2020-02-24,68.790001,70.040001,68.779999,69.360001,67.472984,2308900
2020-02-25,68.089996,68.580002,66.769997,66.919998,65.099365,2412500
2020-02-26,67.000000,67.730003,66.250000,66.290001,64.486511,1970000
2020-02-27,60.650002,62.380001,60.200001,60.209999,58.571918,6304500
2020-02-28,56.360001,58.570000,55.400002,58.369999,56.781975,9497000
2020-03-02,57.480000,58.660000,57.009998,58.599998,57.005718,5376600
2020-03-03,57.080002,58.169998,56.259998,56.650002,55.108776,3162700
2020-03-04,57.590000,57.849998,56.490002,57.810001,56.237213,2160300
2020-03-05,56.380001,56.400002,55.029999,55.570000,54.058155,4127300
2020-03-06,54.590000,55.169998,53.200001,53.799999,52.336308,2954500
2020-03-09,50.250000,51.240002,47.869999,48.299999,46.985943,5838400
2020-03-10,50.060001,51.480000,48.400002,51.130001,49.738949,4517100
2020-03-11,50.180000,50.730000,48.529999,49.200001,47.861454,3174800
2020-03-12,43.849998,44.480000,40.849998,44.009998,42.812656,8439300
2020-03-13,45.290001,45.389999,42.650002,44.290001,43.085041,7368200
2020-03-16,39.090000,40.110001,36.209999,37.200001,36.187931,9376300
2020-03-17,35.060001,39.029999,34.259998,38.099998,37.063446,9636300
2020-03-18,33.919998,36.060001,32.759998,35.180000,34.222889,10166400
2020-03-19,32.689999,38.000000,32.580002,36.360001,35.370785,6240900
2020-03-20,40.599998,42.880001,39.779999,40.299999,39.203590,4439000
2020-03-23,39.730000,43.500000,39.340000,41.799999,40.662781,2887500
2020-03-24,44.230000,44.480000,43.029999,43.930000,42.734833,3673500
2020-03-25,43.000000,47.000000,42.990002,45.590000,44.349670,4875700
2020-03-26,44.299999,46.990002,44.290001,46.299999,45.040352,4087100
2020-03-27,43.360001,43.970001,42.340000,42.990002,41.820408,3302500
2020-03-30,42.360001,43.090000,41.669998,42.869999,41.703671,2599600
2020-03-31,42.730000,45.180000,42.630001,44.119999,42.919662,3024900
2020-04-01,44.380001,44.450001,43.000000,43.049999,41.878773,1281500
2020-04-02,42.500000,44.259998,42.080002,43.970001,42.773743,3564000
2020-04-03,43.650002,44.080002,42.599998,43.459999,42.277622,1477700
2020-04-06,44.150002,45.619999,44.119999,44.680000,43.464428,2642400
2020-04-07,46.980000,48.169998,45.900002,46.770000,45.497566,1853900
2020-04-08,47.130001,48.290001,46.869999,47.900002,46.596825,1915400
2020-04-09,48.820000,49.230000,47.389999,48.900002,47.569622,3902500
2020-04-13,49.779999,49.939999,48.500000,49.400002,48.056019,1817200
2020-04-14,48.060001,48.860001,47.669998,48.070000,46.762199,4147700
2020-04-15,46.290001,46.779999,45.000000,45.540001,44.301033,2962900
2020-04-16,46.400002,46.419998,45.250000,45.500000,44.262123,1392700
2020-04-17,45.590000,46.060001,45.290001,45.950001,44.699875,2669500
2020-04-20,44.389999,45.270000,44.009998,44.590000,43.376877,2202900
2020-04-21,42.459999,43.599998,41.509998,43.139999,41.966324,4063300
2020-04-22,41.150002,42.540001,41.110001,41.610001,40.477951,4813800
2020-04-23,41.799999,42.849998,41.650002,41.930000,40.789242,1870200
2020-04-24,42.330002,42.500000,41.150002,41.910000,40.769787,1789100
2020-04-27,42.799999,44.389999,42.700001,44.160000,42.958576,1946000
2020-04-28,45.779999,47.029999,45.160000,46.849998,45.575390,2262300
2020-04-29,47.709999,49.220001,47.689999,48.660000,47.336147,2723400
2020-04-30,46.820000,46.860001,45.380001,46.520000,45.254368,3502100
2020-05-01,46.400002,46.480000,44.709999,44.790001,43.571438,1640100
2020-05-04,42.419998,43.020000,41.669998,42.389999,41.236729,3545300
2020-05-05,41.900002,42.340000,41.419998,41.490002,40.361221,3160500
2020-05-06,42.450001,42.770000,41.930000,42.630001,41.470200,2181200
2020-05-07,43.950001,43.980000,42.410000,42.430000,41.275642,1913500
2020-05-08,43.299999,43.490002,43.020000,43.340000,42.160885,2162100
2020-05-11,43.279999,43.279999,42.730000,42.730000,41.567478,2042900
2020-05-12,42.439999,42.599998,41.509998,41.509998,40.380672,1776500
2020-05-13,40.980000,41.139999,39.770000,40.209999,39.116039,2586900
2020-05-14,38.619999,39.660000,37.930000,39.520000,38.444817,3712800
2020-05-15,39.660000,40.250000,39.400002,39.970001,38.882568,1832300
2020-05-18,41.130001,43.240002,41.110001,43.110001,41.937141,2692300
2020-05-19,42.869999,42.919998,40.639999,41.259998,40.137470,5896400
2020-05-20,42.250000,42.540001,41.750000,42.180000,41.032444,3440700
2020-05-21,41.450001,41.869999,40.889999,41.150002,40.030468,3657900
2020-05-22,41.130001,41.139999,40.310001,40.900002,39.787270,3335200
2020-05-26,43.139999,44.740002,42.830002,44.400002,43.192047,6055700
2020-05-27,47.750000,47.750000,45.959999,47.139999,45.857502,4867700
2020-05-28,48.349998,48.349998,47.389999,47.480000,46.188251,4249800
2020-05-29,47.000000,47.130001,46.189999,46.880001,45.604576,3142800
2020-06-01,47.830002,49.110001,47.459999,48.930000,47.598804,3095500
2020-06-02,49.330002,50.150002,48.889999,49.570000,48.221390,4194900
2020-06-03,52.580002,54.720001,52.410000,54.360001,52.881073,6452300
2020-06-04,54.470001,56.259998,53.919998,55.029999,53.532845,4785900
2020-06-05,58.119999,58.660000,56.849998,57.180000,55.624352,5235800
2020-06-08,57.750000,58.259998,57.110001,57.919998,56.344215,4038200
2020-06-09,55.669998,55.970001,54.830002,55.110001,54.125572,3082900
2020-06-10,55.380001,55.410000,53.360001,53.590000,52.632725,3010500
2020-06-11,50.930000,51.549999,48.720001,48.970001,48.095253,5242800
2020-06-12,52.020000,52.230000,50.250000,51.480000,50.560417,3247600
2020-06-15,49.599998,50.980000,49.410000,50.709999,49.804169,3133700
2020-06-16,53.669998,54.090000,51.349998,52.209999,51.277374,3234800
2020-06-17,52.080002,52.090000,51.000000,51.349998,50.432735,2370900
2020-06-18,51.009998,52.099998,50.730000,51.779999,50.855057,1485900
2020-06-19,52.490002,52.529999,50.290001,50.439999,49.538990,2471200
2020-06-22,50.700001,50.990002,50.189999,50.880001,49.971134,1212400
2020-06-23,52.369999,52.599998,51.930000,52.099998,51.169338,1824100
2020-06-24,50.900002,50.939999,48.700001,48.919998,48.046143,3861600
2020-06-25,49.000000,49.980000,48.580002,49.910000,49.018459,1939300
2020-06-26,49.500000,49.610001,47.799999,48.049999,47.191685,3122600
2020-06-29,48.630001,49.349998,48.220001,49.299999,48.419357,1582400
2020-06-30,49.099998,49.419998,48.580002,49.299999,48.419357,1731700
2020-07-01,48.410000,49.680000,48.410000,48.970001,48.095253,2293900
2020-07-02,50.799999,51.369999,49.810001,50.110001,49.214886,2470400
2020-07-06,52.270000,52.950001,51.849998,52.860001,51.915764,2567400
2020-07-07,52.490002,52.910000,52.150002,52.529999,51.591660,2561300
2020-07-08,52.330002,52.939999,52.040001,52.410000,51.473804,1723700
2020-07-09,51.970001,52.090000,50.770000,51.009998,50.098808,1788900
2020-07-10,51.990002,53.820000,51.930000,53.759998,52.799686,2217000
2020-07-13,53.930000,54.000000,52.180000,52.450001,51.513088,2094700
2020-07-14,52.070000,53.119999,51.959999,53.040001,52.092548,1639100
2020-07-15,54.380001,54.990002,53.790001,54.160000,53.192539,2029100
2020-07-16,53.509998,54.439999,53.299999,53.910000,52.947010,1111200
2020-07-17,53.750000,53.990002,53.380001,53.849998,52.888077,944200
2020-07-20,53.799999,53.970001,53.400002,53.580002,52.622902,1969100
2020-07-21,55.000000,56.110001,54.889999,55.450001,54.459499,2642200
2020-07-22,54.480000,54.650002,54.160000,54.470001,53.497005,1800500
2020-07-23,54.779999,55.290001,54.279999,54.549999,53.575573,1481500
2020-07-24,54.220001,54.669998,54.139999,54.529999,53.555931,1085800
2020-07-27,54.230000,54.490002,53.750000,54.080002,53.113972,1872100
2020-07-28,54.810001,56.060001,54.770000,55.639999,54.646103,1809200
2020-07-29,56.419998,56.930000,56.009998,56.700001,55.687172,2879100
2020-07-30,58.299999,58.549999,56.720001,58.080002,57.042522,3639800
2020-07-31,57.290001,57.299999,54.130001,54.430000,53.457718,3196400
2020-08-03,54.290001,54.709999,53.650002,54.430000,53.457718,1814300
2020-08-04,55.630001,56.139999,55.320000,55.720001,54.724678,1578000
2020-08-05,56.299999,56.340000,55.490002,55.790001,54.793427,1161300
2020-08-06,53.919998,55.070000,53.869999,54.880001,53.899681,1997600
2020-08-07,53.779999,54.299999,53.770000,54.259998,53.290752,1351000
2020-08-10,54.270000,54.740002,54.150002,54.549999,53.575573,1104200
2020-08-11,56.599998,56.740002,55.720001,55.930000,54.930923,1723400
2020-08-12,56.790001,57.150002,56.180000,56.930000,55.913063,1172300
2020-08-13,56.700001,56.970001,56.250000,56.340000,55.333599,677700
2020-08-14,56.139999,56.730000,56.009998,56.220001,55.215744,850600
2020-08-17,56.320000,56.509998,55.950001,56.189999,55.186279,1003500
2020-08-18,57.349998,57.459999,56.790001,57.240002,56.217525,1249000
2020-08-19,57.730000,58.349998,57.209999,57.320000,56.296093,1549500
2020-08-20,56.299999,56.799999,56.080002,56.750000,55.736279,1410500
2020-08-21,55.240002,55.750000,55.029999,55.619999,54.626461,1642600
2020-08-24,56.389999,57.380001,56.230000,57.340000,56.315739,1479300
2020-08-25,58.020000,58.150002,57.360001,58.090000,57.052341,1547400
2020-08-26,58.919998,59.689999,58.639999,59.330002,58.270191,1967800
2020-08-27,59.450001,59.599998,58.650002,58.959999,57.906799,1418100
2020-08-28,59.220001,59.310001,58.660000,59.160000,58.103230,1214800
2020-08-31,58.919998,58.980000,57.849998,58.150002,57.111271,1594800
2020-09-01,57.590000,58.230000,57.380001,57.619999,56.590733,1239800
2020-09-02,58.520000,59.720001,58.470001,59.560001,58.496082,1344800
2020-09-03,59.919998,60.849998,58.549999,58.959999,57.906799,2148800
2020-09-04,58.730000,58.950001,57.509998,58.439999,57.396088,1798400
2020-09-08,56.779999,56.939999,55.599998,55.740002,54.744320,2816000
2020-09-09,56.700001,57.610001,56.490002,57.200001,56.178242,1248200
2020-09-10,57.919998,58.049999,56.830002,56.880001,55.863956,1180000
2020-09-11,56.570000,56.599998,55.830002,56.150002,55.146996,1275200
2020-09-14,56.490002,56.790001,56.160000,56.250000,55.245209,1638400
2020-09-15,57.150002,57.150002,56.380001,56.439999,55.431812,1669600
2020-09-16,56.820000,58.119999,56.459999,57.049999,56.030918,1904400
2020-09-17,57.650002,58.220001,57.160000,58.000000,56.963947,1732200
2020-09-18,57.770000,58.009998,57.099998,57.560001,56.531811,1474600
2020-09-21,54.480000,54.880001,53.900002,54.459999,53.487183,2993200
2020-09-22,55.070000,55.290001,53.830002,54.340000,53.369328,1779000
2020-09-23,54.250000,54.639999,52.459999,52.529999,51.591660,2441200
2020-09-24,52.290001,53.169998,51.799999,52.880001,51.935406,1725400
2020-09-25,52.090000,52.939999,51.790001,52.820000,51.876476,1830600
2020-09-28,54.669998,54.919998,54.220001,54.380001,53.408611,1499400
2020-09-29,54.430000,54.669998,54.110001,54.279999,53.310398,1322600
2020-09-30,54.330002,55.110001,53.509998,53.880001,52.917545,1659100
2020-10-01,53.820000,53.950001,53.240002,53.599998,52.642544,1141200
2020-10-02,53.009998,54.320000,52.930000,54.000000,53.035400,1203100
2020-10-05,55.230000,55.639999,54.840000,55.290001,54.302357,1037500
2020-10-06,57.410000,57.959999,56.540001,56.820000,55.805023,2232600
2020-10-07,58.500000,58.820000,58.160000,58.439999,57.396088,1910100
2020-10-08,59.000000,59.689999,58.660000,59.630001,58.564831,1740000
2020-10-09,59.599998,59.849998,59.139999,59.500000,58.437153,1157300
2020-10-12,59.619999,60.150002,59.599998,59.970001,58.898762,1025500
2020-10-13,58.650002,58.680000,57.680000,58.160000,57.121090,1306200
2020-10-14,57.740002,58.070000,57.060001,57.330002,56.305920,1343800
2020-10-15,54.939999,55.279999,54.529999,54.919998,53.938965,2583400
2020-10-16,55.060001,55.680000,54.849998,55.419998,54.430035,1495100
2020-10-19,55.950001,56.369999,55.450001,55.529999,54.538067,1395800
2020-10-20,56.919998,57.400002,56.759998,56.919998,55.903236,1607300
2020-10-21,55.680000,56.200001,55.470001,55.590000,54.596996,1227300
2020-10-22,55.060001,56.270000,55.000000,56.169998,55.166634,1532800
2020-10-23,57.570000,57.709999,56.980000,57.590000,56.561272,1347400
2020-10-26,57.169998,57.169998,55.750000,56.669998,55.657703,1656900
2020-10-27,55.779999,56.200001,55.070000,55.250000,54.263073,2052400
2020-10-28,53.299999,53.580002,52.459999,53.020000,52.072906,4768300
2020-10-29,52.930000,54.060001,52.529999,53.389999,52.436298,2458200
2020-10-30,53.360001,53.389999,51.450001,51.910000,50.982735,2008100
2020-11-02,52.139999,52.439999,51.669998,52.240002,51.306839,1888800
2020-11-03,53.560001,54.459999,53.549999,53.849998,52.888077,1872100
2020-11-04,54.180000,54.950001,53.660000,54.049999,53.084507,1851000
2020-11-05,56.000000,56.459999,55.689999,56.220001,55.215744,2706100
2020-11-06,57.009998,57.189999,56.389999,56.680000,55.667530,1362600
2020-11-09,63.049999,64.160004,61.970001,62.520000,61.403206,6954900
2020-11-10,65.459999,67.150002,65.209999,66.599998,65.410324,4334000
2020-11-11,66.870003,67.349998,66.669998,66.989998,65.793358,2467400
2020-11-12,66.220001,66.430000,64.769997,65.040001,63.878197,2623900
2020-11-13,65.459999,66.379997,65.339996,66.360001,65.174614,1558000
2020-11-16,69.300003,69.300003,67.250000,68.000000,66.785324,1590900
2020-11-17,66.629997,67.199997,66.410004,66.550003,65.361221,1627700
2020-11-18,66.610001,67.110001,65.889999,65.889999,64.713013,1753100
2020-11-19,65.739998,66.050003,65.260002,65.970001,64.791580,977300
2020-11-20,65.050003,65.529999,64.599998,65.040001,63.878197,1552900
2020-11-23,66.129997,66.580002,65.519997,66.339996,65.154968,1258500
2020-11-24,68.820000,69.000000,68.209999,68.889999,67.659416,1918500
2020-11-25,67.900002,68.220001,67.550003,67.989998,66.775497,868200
2020-11-27,67.930000,68.690002,67.870003,68.430000,67.207634,533500
2020-11-30,68.320000,68.320000,66.400002,66.680000,65.488892,1622800
2020-12-01,67.290001,67.980003,66.889999,67.809998,66.598709,1532200
2020-12-02,67.279999,68.129997,67.180000,68.000000,66.785324,849300
2020-12-03,68.940002,69.410004,68.449997,68.910004,67.679070,889600
2020-12-04,70.709999,70.870003,70.220001,70.540001,69.279945,2044900
2020-12-07,70.260002,70.349998,69.809998,70.029999,68.779053,724600
2020-12-08,69.879997,70.419998,69.650002,69.820000,68.572807,942800
2020-12-09,70.209999,70.660004,69.930000,70.470001,69.211197,854100
2020-12-10,70.739998,71.309998,70.360001,70.760002,69.496025,1069800
2020-12-11,69.639999,69.889999,68.900002,69.639999,68.396019,833300
2020-12-14,69.949997,70.610001,69.639999,70.000000,68.749596,1590900
2020-12-15,69.949997,70.739998,69.750000,70.739998,69.476372,1748600
2020-12-16,70.050003,70.470001,69.860001,70.180000,68.926376,1795600
2020-12-17,70.839996,72.099998,70.830002,71.449997,70.173683,1499900
2020-12-18,70.739998,71.720001,70.739998,71.500000,70.222794,2294700
2020-12-21,68.410004,70.029999,68.410004,70.010002,68.759415,2938300
2020-12-22,69.400002,70.080002,69.339996,69.650002,68.405846,1310400
2020-12-23,70.800003,71.570000,70.449997,70.500000,69.240662,1831500
2020-12-24,71.000000,71.070000,70.190002,70.550003,69.289772,941000
2020-12-28,71.209999,71.599998,70.480003,70.570000,69.309410,1410400
2020-12-29,71.290001,71.860001,70.879997,70.989998,69.721901,1638300
2020-12-30,70.949997,71.360001,70.519997,70.650002,69.387985,961400
2020-12-31,70.269997,70.370003,69.459999,69.910004,68.661209,821600
2021-01-04,71.779999,71.830002,69.389999,69.769997,68.523697,1597500
2021-01-05,70.000000,71.050003,69.790001,70.750000,69.486198,1235200
2021-01-06,71.599998,72.410004,71.269997,71.830002,70.546906,1417800
2021-01-07,71.779999,71.900002,70.900002,71.199997,69.928154,1071400
2021-01-08,70.680000,71.220001,70.190002,71.080002,69.810303,933200
2021-01-11,69.000000,69.419998,68.529999,69.110001,67.875496,1687800
2021-01-12,68.580002,69.150002,68.470001,69.000000,67.767456,2237000
2021-01-13,68.720001,69.379997,68.620003,69.070000,67.836205,2405100
2021-01-14,69.360001,69.660004,68.800003,69.349998,68.111206,1372400
2021-01-15,68.430000,68.989998,67.959999,68.639999,67.413887,1895900
2021-01-19,69.050003,69.180000,68.080002,68.339996,67.119247,1025100
2021-01-20,68.290001,68.360001,67.839996,68.300003,67.079964,994100
2021-01-21,67.500000,67.940002,67.199997,67.809998,66.598709,1212700
2021-01-22,66.620003,67.019997,66.349998,66.610001,65.420151,1298700
2021-01-25,64.750000,64.930000,64.180000,64.699997,63.544266,1831600
2021-01-26,64.620003,65.220001,64.440002,65.139999,63.976410,1264500
2021-01-27,63.330002,64.279999,62.919998,63.459999,62.326416,1973900
2021-01-28,64.099998,65.699997,63.950001,65.019997,63.858547,1495200
2021-01-29,64.260002,64.260002,62.529999,62.689999,61.570168,2049900
2021-02-01,64.430000,64.430000,63.450001,63.880001,62.738914,1028400
2021-02-02,65.669998,66.139999,65.389999,65.879997,64.703186,1385500
2021-02-03,65.419998,65.720001,64.790001,65.449997,64.280869,916900
2021-02-04,65.400002,65.570000,64.910004,65.550003,64.379089,997300
2021-02-05,65.940002,66.199997,65.449997,65.629997,64.457657,2318700
2021-02-08,65.349998,65.769997,64.889999,65.070000,63.907658,1667400
2021-02-09,64.849998,65.279999,64.419998,64.699997,63.544266,2255600
2021-02-10,65.180000,65.360001,64.290001,64.500000,63.347839,2468900
2021-02-11,64.580002,64.660004,63.529999,63.740002,62.601418,2062800
2021-02-12,63.740002,63.750000,63.189999,63.560001,62.424633,2346100
2021-02-16,64.870003,64.930000,64.239998,64.730003,63.573734,1787700
2021-02-17,64.449997,64.500000,63.880001,64.330002,63.180878,1574500
2021-02-18,63.450001,63.990002,63.169998,63.900002,62.758556,1220200
2021-02-19,64.699997,65.110001,64.430000,64.459999,63.308556,1062500
2021-02-22,63.610001,64.779999,63.549999,64.349998,63.200516,1398600
2021-02-23,64.480003,65.180000,64.080002,65.019997,63.858547,1547400
2021-02-24,64.110001,65.489998,64.099998,65.250000,64.084442,2621900
2021-02-25,62.020000,62.400002,59.959999,60.110001,59.036255,6387000
2021-02-26,58.349998,58.560001,57.130001,57.730000,56.698772,4286000
2021-03-01,59.119999,60.119999,58.900002,59.340000,58.280014,2483800
2021-03-02,58.669998,59.500000,58.500000,59.180000,58.122868,1358000
2021-03-03,59.130001,59.740002,59.090000,59.209999,58.152336,1281900
2021-03-04,60.869999,61.570000,59.779999,60.419998,59.340717,3348600
2021-03-05,60.810001,61.189999,59.900002,60.959999,59.871071,1770100
2021-03-08,61.000000,61.779999,60.770000,61.320000,60.224644,1156400
2021-03-09,62.340000,62.570000,61.820000,62.180000,61.069283,1329400
2021-03-10,63.240002,63.630001,62.830002,63.360001,62.228203,1227200
2021-03-11,62.419998,62.570000,62.070000,62.369999,61.255886,1591600
2021-03-12,61.939999,62.910000,61.939999,62.869999,61.746952,1147000
2021-03-15,62.400002,62.880001,62.230000,62.669998,61.550526,1299500
2021-03-16,62.450001,62.590000,61.849998,61.849998,60.745174,1809700
2021-03-17,62.970001,63.970001,62.799999,63.830002,62.689808,2018000
2021-03-18,62.880001,63.820000,62.750000,62.759998,61.638920,1289100
2021-03-19,63.310001,64.419998,62.900002,64.290001,63.141590,1284100
2021-03-22,63.619999,63.959999,63.209999,63.389999,62.257668,2691000
2021-03-23,63.410000,63.680000,62.709999,62.799999,61.678204,1253600
2021-03-24,62.000000,62.669998,61.869999,62.040001,60.931782,1030500
2021-03-25,61.500000,62.160000,61.200001,62.040001,60.931782,1053100
2021-03-26,62.380001,63.400002,62.230000,63.310001,62.179100,1678500
2021-03-29,63.799999,64.510002,63.740002,64.099998,62.954983,1718400
2021-03-30,64.489998,64.669998,63.919998,63.980000,62.837124,1067700
2021-03-31,63.419998,63.570000,62.840000,62.849998,61.727310,1362900
2021-04-01,63.439999,63.889999,62.900002,63.790001,62.650524,1130300
2021-04-05,64.190002,64.620003,64.160004,64.339996,63.190693,839000
2021-04-06,64.029999,64.239998,63.820000,63.900002,62.758556,969100
2021-04-07,63.970001,64.029999,63.320000,63.570000,62.434452,1022500
2021-04-08,64.320000,65.349998,64.050003,65.139999,63.976410,1342400
2021-04-09,65.080002,65.400002,64.940002,65.389999,64.221939,885400
2021-04-12,65.199997,65.720001,64.860001,65.070000,63.907658,970900
2021-04-13,63.799999,64.599998,63.619999,64.379997,63.229977,933300
2021-04-14,65.339996,65.529999,65.070000,65.160004,63.996048,864500
2021-04-15,67.550003,67.830002,67.190002,67.730003,66.520142,1856100
2021-04-16,68.169998,68.230003,67.800003,68.139999,66.922821,976700
2021-04-19,69.000000,69.019997,68.400002,68.709999,67.482635,1295400
2021-04-20,67.919998,67.959999,66.260002,67.309998,66.107643,1035900
2021-04-21,68.480003,69.750000,68.360001,69.629997,68.386200,1424400
2021-04-22,70.080002,70.650002,69.959999,70.230003,68.975487,1204200
2021-04-23,69.790001,70.760002,69.760002,70.449997,69.191551,830000
2021-04-26,70.000000,70.739998,70.000000,70.589996,69.329048,610800
2021-04-27,70.029999,70.489998,69.860001,70.330002,69.073700,738900
2021-04-28,71.680000,71.830002,71.230003,71.330002,70.055840,1227300
2021-04-29,71.589996,72.279999,71.580002,72.139999,70.851364,1098800
2021-04-30,71.480003,71.709999,70.720001,70.959999,69.692444,1126500
2021-05-03,70.750000,71.739998,70.730003,71.629997,70.350471,992300
2021-05-04,70.699997,70.870003,70.260002,70.589996,69.910744,863100
2021-05-05,70.540001,70.650002,70.269997,70.620003,69.940460,946100
2021-05-06,74.860001,75.739998,73.669998,75.000000,74.278313,3189500
2021-05-07,74.129997,74.750000,73.930000,74.589996,73.872253,1309100
2021-05-10,74.839996,75.769997,74.830002,74.879997,74.159462,1393200
2021-05-11,74.000000,74.349998,73.580002,74.349998,73.634567,1429300
2021-05-12,73.970001,74.870003,73.699997,73.959999,73.248322,1005200
2021-05-13,74.410004,75.269997,74.260002,74.959999,74.238693,1037900
2021-05-14,75.379997,75.820000,75.339996,75.660004,74.931961,1031400
2021-05-17,75.349998,75.660004,75.029999,75.339996,74.615036,728600
2021-05-18,75.169998,75.239998,74.690002,74.750000,74.030716,626800
2021-05-19,74.370003,74.639999,73.629997,74.480003,73.763321,1196200
2021-05-20,74.790001,75.620003,74.519997,75.349998,74.624939,786700
2021-05-21,76.000000,76.150002,75.459999,75.760002,75.030998,789200
2021-05-24,75.930000,76.180000,75.820000,75.970001,75.238976,615900
2021-05-25,76.099998,76.150002,75.580002,75.660004,74.931961,811600
2021-05-26,75.750000,76.209999,75.669998,75.860001,75.130035,715800
2021-05-27,76.110001,76.320000,75.559998,75.860001,75.130035,890200
2021-05-28,75.809998,76.070000,75.669998,75.769997,75.040901,1258700
2021-06-01,76.099998,76.690002,76.019997,76.459999,75.724258,1528900
2021-06-02,77.230003,77.589996,77.040001,77.529999,76.783966,1098600
2021-06-03,76.500000,76.550003,75.930000,76.339996,75.605415,901000
